pincode,state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,Migration_Score,Birth_Activity,Compliance_Gap
125060,HARYANA,SIRSA,119.0,3.0,0.0,201.0,1473.0,1406.0,1871.0,1473.0,119.0,-1403.0
125075,HARYANA,SIRSA,177.0,10.0,0.0,132.0,1825.0,2244.0,3005.0,1825.0,177.0,-2234.0
125076,HARYANA,SIRSA,179.0,10.0,0.0,190.0,1631.0,1970.0,3044.0,1631.0,179.0,-1960.0
125077,HARYANA,SIRSA,146.0,4.0,0.0,198.0,2238.0,1958.0,2605.0,2238.0,146.0,-1954.0
125078,HARYANA,SIRSA,149.0,6.0,0.0,67.0,1517.0,1731.0,2351.0,1517.0,149.0,-1725.0
125101,HARYANA,SIRSA,70.0,2.0,0.0,24.0,319.0,508.0,1182.0,319.0,70.0,-506.0
125102,HARYANA,SIRSA,204.0,19.0,0.0,595.0,4780.0,2943.0,4612.0,4780.0,204.0,-2924.0
125103,HARYANA,SIRSA,181.0,6.0,0.0,132.0,2151.0,1944.0,2850.0,2151.0,181.0,-1938.0
125104,HARYANA,SIRSA,340.0,35.0,0.0,669.0,7291.0,4135.0,6078.0,7291.0,340.0,-4100.0
125106,HARYANA,FATEHABAD,145.0,2.0,0.0,110.0,1025.0,1763.0,2780.0,1025.0,145.0,-1761.0
125110,HARYANA,SIRSA,254.0,16.0,0.0,203.0,2197.0,3046.0,4488.0,2197.0,254.0,-3030.0
125111,HARYANA,FATEHABAD,282.0,11.0,1.0,671.0,4679.0,2500.0,2865.0,4679.0,282.0,-2489.0
125112,HARYANA,HISAR,149.0,5.0,0.0,120.0,1459.0,1335.0,1879.0,1459.0,149.0,-1330.0
125113,HARYANA,HISAR,287.0,14.0,0.0,155.0,1430.0,3031.0,3482.0,1430.0,287.0,-3017.0
125120,HARYANA,FATEHABAD,436.0,15.0,6.0,483.0,3945.0,4305.0,6745.0,3945.0,436.0,-4290.0
125121,HARYANA,HISAR,476.0,24.0,0.0,751.0,7591.0,5743.0,7292.0,7591.0,476.0,-5719.0
125133,HARYANA,FATEHABAD,99.0,2.0,0.0,67.0,629.0,1279.0,3012.0,629.0,99.0,-1277.0
125201,HARYANA,SIRSA,230.0,12.0,0.0,344.0,3367.0,3475.0,5506.0,3367.0,230.0,-3463.0
126101,HARYANA,JIND,280.0,7.0,0.0,490.0,4539.0,1841.0,2682.0,4539.0,280.0,-1834.0
126102,HARYANA,JIND,949.0,28.0,0.0,1577.0,10943.0,7768.0,12779.0,10943.0,949.0,-7740.0
126110,HARYANA,JIND,76.0,3.0,0.0,70.0,593.0,682.0,1111.0,593.0,76.0,-679.0
126111,HARYANA,JIND,137.0,9.0,0.0,42.0,526.0,894.0,1662.0,526.0,137.0,-885.0
126112,HARYANA,JIND,384.0,7.0,0.0,508.0,4141.0,4208.0,8584.0,4141.0,384.0,-4201.0
126113,HARYANA,JIND,182.0,1.0,0.0,137.0,1604.0,1718.0,2562.0,1604.0,182.0,-1717.0
126114,HARYANA,JIND,237.0,5.0,0.0,119.0,991.0,1521.0,3350.0,991.0,237.0,-1516.0
126115,HARYANA,JIND,337.0,13.0,0.0,384.0,3328.0,3154.0,5464.0,3328.0,337.0,-3141.0
126116,HARYANA,JIND,796.0,13.0,0.0,1241.0,9439.0,9467.0,12068.0,9439.0,796.0,-9454.0
126125,HARYANA,JIND,192.0,5.0,0.0,160.0,1377.0,1731.0,3652.0,1377.0,192.0,-1726.0
126152,HARYANA,JIND,159.0,1.0,0.0,195.0,1609.0,1893.0,2477.0,1609.0,159.0,-1892.0
127020,HARYANA,BHIWANI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
127021,HARYANA,BHIWANI,743.0,29.0,7.0,1190.0,7589.0,8145.0,13574.0,7589.0,743.0,-8116.0
127022,HARYANA,CHARKHI DADRI,75.0,4.0,0.0,118.0,902.0,649.0,788.0,902.0,75.0,-645.0
127025,HARYANA,BHIWANI,55.0,3.0,0.0,67.0,495.0,754.0,918.0,495.0,55.0,-751.0
127026,HARYANA,CHARKHI DADRI,130.0,7.0,0.0,83.0,781.0,1039.0,1360.0,781.0,130.0,-1032.0
127027,HARYANA,BHIWANI,69.0,2.0,1.0,81.0,418.0,607.0,1533.0,418.0,69.0,-605.0
127028,HARYANA,BHIWANI,152.0,9.0,1.0,75.0,808.0,1408.0,1736.0,808.0,152.0,-1399.0
127029,HARYANA,BHIWANI,77.0,1.0,0.0,66.0,615.0,989.0,1871.0,615.0,77.0,-988.0
127030,HARYANA,BHIWANI,133.0,3.0,0.0,122.0,1299.0,1060.0,1631.0,1299.0,133.0,-1057.0
127031,HARYANA,BHIWANI,127.0,3.0,2.0,217.0,1225.0,1633.0,2719.0,1225.0,127.0,-1630.0
127032,HARYANA,BHIWANI,202.0,10.0,0.0,149.0,1068.0,2169.0,3898.0,1068.0,202.0,-2159.0
127035,HARYANA,BHIWANI,114.0,7.0,0.0,53.0,385.0,786.0,1596.0,385.0,114.0,-779.0
127040,HARYANA,BHIWANI,293.0,14.0,1.0,273.0,1962.0,2666.0,4705.0,1962.0,293.0,-2652.0
127041,HARYANA,BHIWANI,111.0,2.0,0.0,37.0,322.0,1074.0,2146.0,322.0,111.0,-1072.0
127042,HARYANA,CHARKHI DADRI,71.0,4.0,0.0,126.0,791.0,859.0,1346.0,791.0,71.0,-855.0
127043,HARYANA,BHIWANI,119.0,10.0,0.0,87.0,986.0,1147.0,1516.0,986.0,119.0,-1137.0
127045,HARYANA,BHIWANI,36.0,6.0,0.0,24.0,120.0,306.0,414.0,120.0,36.0,-300.0
127046,HARYANA,BHIWANI,199.0,9.0,0.0,419.0,2567.0,2022.0,3093.0,2567.0,199.0,-2013.0
127110,HARYANA,BHIWANI,20.0,2.0,0.0,13.0,98.0,222.0,349.0,98.0,20.0,-220.0
127111,HARYANA,BHIWANI,89.0,5.0,0.0,152.0,1067.0,1249.0,2091.0,1067.0,89.0,-1244.0
127114,HARYANA,BHIWANI,89.0,3.0,0.0,87.0,619.0,919.0,1787.0,619.0,89.0,-916.0
127201,HARYANA,BHIWANI,300.0,12.0,4.0,342.0,3652.0,2709.0,3924.0,3652.0,300.0,-2697.0
127306,HARYANA,BHIWANI,375.0,11.0,0.0,935.0,5699.0,2587.0,3525.0,5699.0,375.0,-2576.0
127307,HARYANA,CHARKHI DADRI,74.0,2.0,0.0,92.0,813.0,580.0,667.0,813.0,74.0,-578.0
127308,HARYANA,CHARKHI DADRI,136.0,3.0,0.0,209.0,1874.0,2255.0,2739.0,1874.0,136.0,-2252.0
127309,HARYANA,BHIWANI,157.0,3.0,0.0,319.0,2057.0,1501.0,2502.0,2057.0,157.0,-1498.0
127310,HARYANA,CHARKHI DADRI,145.0,7.0,0.0,262.0,1960.0,1364.0,1632.0,1960.0,145.0,-1357.0
127311,HARYANA,CHARKHI DADRI,8.0,0.0,0.0,2.0,16.0,2.0,2.0,16.0,8.0,-2.0
127312,HARYANA,CHARKHI DADRI,63.0,0.0,0.0,102.0,489.0,190.0,469.0,489.0,63.0,-190.0
131001,HARYANA,SONIPAT,1271.0,129.0,31.0,3715.0,23231.0,9328.0,9350.0,23231.0,1271.0,-9199.0
131021,HARYANA,SONIPAT,139.0,14.0,0.0,359.0,2000.0,1079.0,1349.0,2000.0,139.0,-1065.0
131022,HARYANA,SONIPAT,66.0,3.0,0.0,24.0,238.0,590.0,652.0,238.0,66.0,-587.0
131023,HARYANA,SONIPAT,175.0,18.0,0.0,318.0,2401.0,1361.0,1878.0,2401.0,175.0,-1343.0
131024,HARYANA,SONIPAT,99.0,3.0,0.0,100.0,724.0,693.0,1143.0,724.0,99.0,-690.0
131027,HARYANA,SONIPAT,140.0,6.0,0.0,172.0,1301.0,1225.0,1366.0,1301.0,140.0,-1219.0
131028,HARYANA,SONIPAT,83.0,23.0,2.0,174.0,1866.0,859.0,1066.0,1866.0,83.0,-836.0
131029,HARYANA,SONIPAT,97.0,7.0,1.0,240.0,1311.0,981.0,1276.0,1311.0,97.0,-974.0
131039,HARYANA,SONIPAT,113.0,3.0,0.0,82.0,617.0,813.0,1111.0,617.0,113.0,-810.0
131101,HARYANA,SONIPAT,483.0,11.0,1.0,680.0,4497.0,3795.0,5316.0,4497.0,483.0,-3784.0
131102,HARYANA,SONIPAT,105.0,3.0,2.0,41.0,254.0,792.0,1371.0,254.0,105.0,-789.0
131103,HARYANA,SONIPAT,102.0,14.0,0.0,136.0,1026.0,849.0,1142.0,1026.0,102.0,-835.0
131301,HARYANA,SONIPAT,589.0,15.0,0.0,966.0,7271.0,5242.0,9325.0,7271.0,589.0,-5227.0
131302,HARYANA,SONIPAT,149.0,1.0,0.0,200.0,1665.0,1233.0,2826.0,1665.0,149.0,-1232.0
131304,HARYANA,SONIPAT,76.0,1.0,0.0,51.0,396.0,745.0,1511.0,396.0,76.0,-744.0
131305,HARYANA,SONIPAT,66.0,0.0,0.0,27.0,285.0,567.0,940.0,285.0,66.0,-567.0
131306,HARYANA,SONIPAT,112.0,2.0,0.0,74.0,424.0,887.0,2210.0,424.0,112.0,-885.0
131402,HARYANA,SONIPAT,216.0,5.0,0.0,241.0,2154.0,1548.0,2766.0,2154.0,216.0,-1543.0
131403,HARYANA,SONIPAT,42.0,2.0,0.0,40.0,346.0,475.0,746.0,346.0,42.0,-473.0
131408,HARYANA,SONIPAT,129.0,6.0,0.0,81.0,716.0,1079.0,1821.0,716.0,129.0,-1073.0
131409,HARYANA,SONIPAT,62.0,2.0,0.0,27.0,193.0,483.0,864.0,193.0,62.0,-481.0
132001,HARYANA,KARNAL,1121.0,90.0,3.0,3616.0,21592.0,10888.0,15927.0,21592.0,1121.0,-10798.0
132022,HARYANA,KARNAL,76.0,2.0,0.0,47.0,277.0,581.0,991.0,277.0,76.0,-579.0
132023,HARYANA,KARNAL,75.0,2.0,0.0,108.0,658.0,583.0,1046.0,658.0,75.0,-581.0
132024,HARYANA,KARNAL,113.0,5.0,1.0,167.0,1361.0,1569.0,3603.0,1361.0,113.0,-1564.0
132036,HARYANA,KARNAL,117.0,2.0,0.0,83.0,356.0,1310.0,2029.0,356.0,117.0,-1308.0
132037,HARYANA,KARNAL,111.0,7.0,1.0,123.0,774.0,895.0,1530.0,774.0,111.0,-888.0
132039,HARYANA,KARNAL,335.0,6.0,0.0,284.0,2381.0,2670.0,5114.0,2381.0,335.0,-2664.0
132040,HARYANA,KARNAL,148.0,1.0,0.0,98.0,410.0,937.0,2075.0,410.0,148.0,-936.0
132041,HARYANA,KARNAL,276.0,5.0,1.0,280.0,2078.0,2123.0,5035.0,2078.0,276.0,-2118.0
132046,HARYANA,KARNAL,111.0,1.0,0.0,65.0,407.0,839.0,1752.0,407.0,111.0,-838.0
132054,HARYANA,KARNAL,152.0,5.0,0.0,170.0,1149.0,1309.0,2843.0,1149.0,152.0,-1304.0
132101,HARYANA,PANIPAT,324.0,30.0,1.0,580.0,4660.0,2704.0,4582.0,4660.0,324.0,-2674.0
132102,HARYANA,PANIPAT,35.0,2.0,0.0,61.0,535.0,358.0,650.0,535.0,35.0,-356.0
132103,HARYANA,PANIPAT,4150.0,470.0,44.0,7663.0,46825.0,19853.0,28422.0,46825.0,4150.0,-19383.0
132104,HARYANA,PANIPAT,156.0,12.0,1.0,163.0,1107.0,1558.0,3067.0,1107.0,156.0,-1546.0
132105,HARYANA,PANIPAT,82.0,2.0,1.0,55.0,386.0,584.0,819.0,386.0,82.0,-582.0
132106,HARYANA,PANIPAT,5.0,0.0,0.0,5.0,41.0,27.0,40.0,41.0,5.0,-27.0
132107,HARYANA,PANIPAT,154.0,1.0,0.0,250.0,1659.0,1524.0,2934.0,1659.0,154.0,-1523.0
132108,HARYANA,PANIPAT,93.0,3.0,0.0,83.0,648.0,698.0,1101.0,648.0,93.0,-695.0
132113,HARYANA,PANIPAT,242.0,10.0,0.0,320.0,2317.0,1875.0,3089.0,2317.0,242.0,-1865.0
132114,HARYANA,KARNAL,745.0,40.0,0.0,1066.0,6632.0,3951.0,7814.0,6632.0,745.0,-3911.0
132115,HARYANA,PANIPAT,50.0,1.0,0.0,27.0,249.0,410.0,550.0,249.0,50.0,-409.0
132116,HARYANA,KARNAL,172.0,3.0,0.0,456.0,2721.0,1965.0,4286.0,2721.0,172.0,-1962.0
132117,HARYANA,KARNAL,170.0,4.0,0.0,172.0,1004.0,1544.0,4352.0,1004.0,170.0,-1540.0
132122,HARYANA,PANIPAT,58.0,6.0,0.0,30.0,252.0,546.0,795.0,252.0,58.0,-540.0
132140,HARYANA,PANIPAT,68.0,3.0,0.0,134.0,540.0,594.0,951.0,540.0,68.0,-591.0
132145,HARYANA,PANIPAT,81.0,3.0,0.0,60.0,434.0,695.0,1347.0,434.0,81.0,-692.0
132157,HARYANA,KARNAL,139.0,6.0,2.0,93.0,503.0,1260.0,3198.0,503.0,139.0,-1254.0
133001,HARYANA,AMBALA,398.0,21.0,1.0,950.0,6474.0,4290.0,6480.0,6474.0,398.0,-4269.0
133004,HARYANA,AMBALA,155.0,4.0,0.0,118.0,809.0,1416.0,2536.0,809.0,155.0,-1412.0
133005,HARYANA,AMBALA,76.0,9.0,0.0,57.0,694.0,769.0,843.0,694.0,76.0,-760.0
133006,HARYANA,AMBALA,10.0,1.0,0.0,7.0,78.0,116.0,162.0,78.0,10.0,-115.0
133021,HARYANA,AMBALA,16.0,0.0,0.0,21.0,148.0,229.0,236.0,148.0,16.0,-229.0
133101,HARYANA,AMBALA,61.0,2.0,0.0,25.0,315.0,427.0,844.0,315.0,61.0,-425.0
133102,HARYANA,AMBALA,74.0,2.0,0.0,24.0,348.0,593.0,1209.0,348.0,74.0,-591.0
133103,HARYANA,YAMUNA NAGAR,209.0,2.0,0.0,410.0,2667.0,1754.0,3816.0,2667.0,209.0,-1752.0
133104,HARYANA,AMBALA,132.0,2.0,0.0,88.0,868.0,1110.0,1815.0,868.0,132.0,-1108.0
133105,HARYANA,YAMUNA NAGAR,13.0,0.0,0.0,9.0,85.0,109.0,327.0,85.0,13.0,-109.0
133201,HARYANA,AMBALA,129.0,4.0,10.0,105.0,893.0,1345.0,2221.0,893.0,129.0,-1341.0
133202,HARYANA,AMBALA,77.0,1.0,0.0,40.0,389.0,630.0,1271.0,389.0,77.0,-629.0
133203,HARYANA,AMBALA,100.0,4.0,0.0,76.0,846.0,969.0,1807.0,846.0,100.0,-965.0
133204,HARYANA,YAMUNA NAGAR,177.0,2.0,0.0,174.0,1718.0,1801.0,4304.0,1718.0,177.0,-1799.0
133205,HARYANA,AMBALA,94.0,0.0,1.0,140.0,969.0,1202.0,2194.0,969.0,94.0,-1202.0
133206,HARYANA,YAMUNA NAGAR,89.0,4.0,0.0,57.0,502.0,904.0,2162.0,502.0,89.0,-900.0
133301,HARYANA,PANCHKULA,34.0,1.0,0.0,39.0,357.0,398.0,409.0,357.0,34.0,-397.0
133302,HARYANA,PANCHKULA,102.0,7.0,0.0,429.0,1944.0,1843.0,2493.0,1944.0,102.0,-1836.0
134002,HARYANA,AMBALA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
134003,HARYANA,AMBALA,949.0,49.0,17.0,1344.0,8423.0,7580.0,15072.0,8423.0,949.0,-7531.0
134007,HARYANA,AMBALA,69.0,7.0,0.0,127.0,932.0,556.0,1193.0,932.0,69.0,-549.0
134011,HARYANA,AMBALA,19.0,1.0,0.0,14.0,89.0,165.0,444.0,89.0,19.0,-164.0
134101,HARYANA,PANCHKULA,3.0,0.0,0.0,9.0,32.0,39.0,23.0,32.0,3.0,-39.0
134102,HARYANA,PANCHKULA,188.0,15.0,0.0,1189.0,6281.0,2912.0,2873.0,6281.0,188.0,-2897.0
134103,HARYANA,PANCHKULA,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0
134104,HARYANA,PANCHKULA,20.0,0.0,0.0,17.0,205.0,204.0,221.0,205.0,20.0,-204.0
134105,HARYANA,PANCHKULA,0.0,0.0,0.0,2.0,50.0,2.0,3.0,50.0,0.0,-2.0
134107,HARYANA,PANCHKULA,42.0,1.0,0.0,34.0,461.0,555.0,501.0,461.0,42.0,-554.0
134108,HARYANA,PANCHKULA,26.0,1.0,1.0,68.0,293.0,432.0,278.0,293.0,26.0,-431.0
134109,HARYANA,PANCHKULA,165.0,21.0,0.0,392.0,2991.0,2452.0,2155.0,2991.0,165.0,-2431.0
134112,HARYANA,PANCHKULA,50.0,4.0,0.0,239.0,1567.0,869.0,738.0,1567.0,50.0,-865.0
134113,HARYANA,PANCHKULA,141.0,15.0,0.0,1229.0,4714.0,2418.0,1881.0,4714.0,141.0,-2403.0
134114,HARYANA,PANCHKULA,32.0,5.0,0.0,48.0,367.0,286.0,201.0,367.0,32.0,-281.0
134115,HARYANA,PANCHKULA,12.0,1.0,0.0,7.0,98.0,113.0,151.0,98.0,12.0,-112.0
134116,HARYANA,PANCHKULA,107.0,5.0,1.0,1152.0,4833.0,1832.0,1333.0,4833.0,107.0,-1827.0
134117,HARYANA,PANCHKULA,17.0,3.0,0.0,64.0,261.0,126.0,88.0,261.0,17.0,-123.0
134118,HARYANA,PANCHKULA,178.0,8.0,3.0,264.0,1924.0,1911.0,2550.0,1924.0,178.0,-1903.0
134201,HARYANA,AMBALA,88.0,2.0,0.0,41.0,575.0,713.0,846.0,575.0,88.0,-711.0
134202,HARYANA,AMBALA,219.0,3.0,3.0,175.0,2069.0,1362.0,2011.0,2069.0,219.0,-1359.0
134203,HARYANA,AMBALA,400.0,10.0,0.0,626.0,4500.0,3124.0,5097.0,4500.0,400.0,-3114.0
134204,HARYANA,PANCHKULA,126.0,4.0,1.0,206.0,2160.0,1395.0,2445.0,2160.0,126.0,-1391.0
134205,HARYANA,PANCHKULA,44.0,1.0,0.0,26.0,408.0,484.0,582.0,408.0,44.0,-483.0
135001,HARYANA,YAMUNA NAGAR,1084.0,47.0,4.0,1840.0,12571.0,12213.0,17146.0,12571.0,1084.0,-12166.0
135002,HARYANA,YAMUNA NAGAR,99.0,2.0,0.0,160.0,1273.0,1048.0,1530.0,1273.0,99.0,-1046.0
135003,HARYANA,YAMUNA NAGAR,332.0,15.0,1.0,1582.0,9829.0,3653.0,5883.0,9829.0,332.0,-3638.0
135021,HARYANA,YAMUNA NAGAR,134.0,5.0,0.0,198.0,2015.0,1229.0,2005.0,2015.0,134.0,-1224.0
135101,HARYANA,YAMUNA NAGAR,237.0,7.0,1.0,482.0,4132.0,2686.0,3492.0,4132.0,237.0,-2679.0
135102,HARYANA,YAMUNA NAGAR,255.0,6.0,2.0,577.0,4553.0,2284.0,3743.0,4553.0,255.0,-2278.0
135103,HARYANA,YAMUNA NAGAR,247.0,13.0,0.0,275.0,2943.0,1956.0,3392.0,2943.0,247.0,-1943.0
135106,HARYANA,YAMUNA NAGAR,111.0,5.0,0.0,80.0,647.0,969.0,1403.0,647.0,111.0,-964.0
135133,HARYANA,YAMUNA NAGAR,344.0,5.0,0.0,587.0,3844.0,3154.0,6697.0,3844.0,344.0,-3149.0
136020,HARYANA,KAITHAL,78.0,4.0,0.0,123.0,578.0,987.0,1510.0,578.0,78.0,-983.0
136021,HARYANA,KAITHAL,97.0,1.0,1.0,153.0,722.0,1526.0,2628.0,722.0,97.0,-1525.0
136026,HARYANA,KAITHAL,135.0,0.0,0.0,79.0,452.0,1937.0,3021.0,452.0,135.0,-1937.0
136027,HARYANA,KAITHAL,1267.0,39.0,11.0,2930.0,19900.0,12574.0,15703.0,19900.0,1267.0,-12535.0
136030,HARYANA,KURUKSHETRA,86.0,0.0,0.0,39.0,235.0,959.0,1841.0,235.0,86.0,-959.0
136033,HARYANA,KAITHAL,179.0,5.0,0.0,229.0,1775.0,2071.0,2478.0,1775.0,179.0,-2066.0
136034,HARYANA,KAITHAL,210.0,8.0,0.0,442.0,3820.0,2998.0,3912.0,3820.0,210.0,-2990.0
136035,HARYANA,KAITHAL,104.0,3.0,0.0,265.0,2103.0,1617.0,1722.0,2103.0,104.0,-1614.0
136038,HARYANA,KURUKSHETRA,32.0,2.0,0.0,24.0,153.0,395.0,810.0,153.0,32.0,-393.0
136042,HARYANA,KAITHAL,77.0,7.0,0.0,101.0,892.0,1719.0,2440.0,892.0,77.0,-1712.0
136043,HARYANA,KAITHAL,190.0,6.0,0.0,167.0,1181.0,2357.0,4137.0,1181.0,190.0,-2351.0
136044,HARYANA,KAITHAL,136.0,4.0,0.0,104.0,590.0,1409.0,2194.0,590.0,136.0,-1405.0
136117,HARYANA,KAITHAL,421.0,8.0,0.0,402.0,2983.0,5213.0,5801.0,2983.0,421.0,-5205.0
136118,HARYANA,KURUKSHETRA,357.0,18.0,0.0,1042.0,6268.0,4047.0,6474.0,6268.0,357.0,-4029.0
136119,HARYANA,KURUKSHETRA,327.0,15.0,11.0,338.0,2299.0,2366.0,4976.0,2299.0,327.0,-2351.0
136128,HARYANA,KURUKSHETRA,272.0,11.0,0.0,399.0,3414.0,3294.0,7125.0,3414.0,272.0,-3283.0
136129,HARYANA,KURUKSHETRA,118.0,1.0,0.0,39.0,363.0,881.0,2231.0,363.0,118.0,-880.0
136130,HARYANA,KURUKSHETRA,75.0,0.0,0.0,34.0,265.0,838.0,2274.0,265.0,75.0,-838.0
136131,HARYANA,KURUKSHETRA,211.0,7.0,0.0,193.0,1581.0,2276.0,4564.0,1581.0,211.0,-2269.0
136132,HARYANA,KURUKSHETRA,294.0,4.0,0.0,286.0,2844.0,2345.0,4074.0,2844.0,294.0,-2341.0
136135,HARYANA,KURUKSHETRA,378.0,18.0,0.0,967.0,6500.0,3907.0,8292.0,6500.0,378.0,-3889.0
136136,HARYANA,KURUKSHETRA,40.0,2.0,0.0,14.0,103.0,452.0,1358.0,103.0,40.0,-450.0
136156,HARYANA,KURUKSHETRA,125.0,0.0,0.0,139.0,1153.0,1592.0,2603.0,1153.0,125.0,-1592.0
140001,PUNJAB,RUPNAGAR,169.0,10.0,2.0,162.0,1886.0,2498.0,3262.0,1886.0,169.0,-2488.0
140101,PUNJAB,RUPNAGAR,77.0,9.0,3.0,130.0,2000.0,1756.0,2326.0,2000.0,77.0,-1747.0
140102,PUNJAB,RUPNAGAR,35.0,4.0,1.0,21.0,380.0,730.0,926.0,380.0,35.0,-726.0
140103,PUNJAB,SAS NAGAR (MOHALI),125.0,20.0,0.0,132.0,1684.0,1928.0,2876.0,1684.0,125.0,-1908.0
140108,PUNJAB,RUPNAGAR,56.0,9.0,0.0,75.0,1033.0,905.0,2105.0,1033.0,56.0,-896.0
140109,PUNJAB,SAS NAGAR (MOHALI),30.0,6.0,0.0,5.0,166.0,250.0,557.0,166.0,30.0,-244.0
140110,PUNJAB,SAS NAGAR (MOHALI),41.0,3.0,1.0,36.0,409.0,579.0,963.0,409.0,41.0,-576.0
140111,PUNJAB,RUPNAGAR,65.0,6.0,0.0,47.0,685.0,1041.0,1594.0,685.0,65.0,-1035.0
140112,PUNJAB,RUPNAGAR,43.0,3.0,0.0,18.0,516.0,677.0,1046.0,516.0,43.0,-674.0
140113,PUNJAB,RUPNAGAR,45.0,4.0,0.0,38.0,559.0,779.0,1050.0,559.0,45.0,-775.0
140114,PUNJAB,RUPNAGAR,29.0,1.0,0.0,10.0,131.0,630.0,1012.0,131.0,29.0,-629.0
140115,PUNJAB,RUPNAGAR,21.0,3.0,1.0,7.0,137.0,369.0,723.0,137.0,21.0,-366.0
140116,PUNJAB,RUPNAGAR,48.0,3.0,0.0,19.0,162.0,732.0,1544.0,162.0,48.0,-729.0
140117,PUNJAB,RUPNAGAR,160.0,16.0,1.0,60.0,809.0,1905.0,2958.0,809.0,160.0,-1889.0
140118,PUNJAB,RUPNAGAR,48.0,4.0,1.0,33.0,449.0,515.0,1133.0,449.0,48.0,-511.0
140119,PUNJAB,RUPNAGAR,57.0,2.0,0.0,34.0,413.0,698.0,1223.0,413.0,57.0,-696.0
140123,PUNJAB,RUPNAGAR,23.0,1.0,1.0,29.0,227.0,563.0,1093.0,227.0,23.0,-562.0
140124,PUNJAB,RUPNAGAR,56.0,4.0,0.0,45.0,441.0,701.0,912.0,441.0,56.0,-697.0
140125,PUNJAB,RUPNAGAR,40.0,1.0,0.0,47.0,532.0,574.0,875.0,532.0,40.0,-573.0
140126,PUNJAB,RUPNAGAR,85.0,5.0,3.0,144.0,1410.0,1391.0,2067.0,1410.0,85.0,-1386.0
140133,PUNJAB,RUPNAGAR,53.0,0.0,0.0,57.0,411.0,747.0,1417.0,411.0,53.0,-747.0
140201,PUNJAB,SAS NAGAR (MOHALI),55.0,13.0,0.0,70.0,913.0,758.0,716.0,913.0,55.0,-745.0
140301,PUNJAB,SAS NAGAR (MOHALI),1177.0,327.0,72.0,1536.0,18519.0,4994.0,5786.0,18519.0,1177.0,-4667.0
140306,PUNJAB,SAS NAGAR (MOHALI),112.0,25.0,2.0,119.0,1812.0,1492.0,1342.0,1812.0,112.0,-1467.0
140307,PUNJAB,SAS NAGAR (MOHALI),111.0,17.0,2.0,120.0,1875.0,1429.0,1626.0,1875.0,111.0,-1412.0
140308,PUNJAB,SAS NAGAR (MOHALI),78.0,9.0,4.0,103.0,1381.0,827.0,706.0,1381.0,78.0,-818.0
140401,PUNJAB,PATIALA,420.0,40.0,2.0,1019.0,9484.0,6291.0,7043.0,9484.0,420.0,-6251.0
140405,PUNJAB,FATEHGARH SAHIB,27.0,2.0,0.0,9.0,218.0,450.0,689.0,218.0,27.0,-448.0
140406,PUNJAB,FATEHGARH SAHIB,236.0,22.0,3.0,402.0,5993.0,4196.0,5094.0,5993.0,236.0,-4174.0
140407,PUNJAB,FATEHGARH SAHIB,12.0,1.0,1.0,3.0,115.0,193.0,287.0,115.0,12.0,-192.0
140412,PUNJAB,FATEHGARH SAHIB,84.0,5.0,0.0,96.0,1598.0,2376.0,2408.0,1598.0,84.0,-2371.0
140413,PUNJAB,SAS NAGAR (MOHALI),21.0,3.0,2.0,10.0,360.0,451.0,766.0,360.0,21.0,-448.0
140417,PUNJAB,PATIALA,100.0,4.0,1.0,65.0,896.0,1428.0,2108.0,896.0,100.0,-1424.0
140501,PUNJAB,SAS NAGAR (MOHALI),161.0,21.0,0.0,175.0,2115.0,2715.0,2525.0,2115.0,161.0,-2694.0
140506,PUNJAB,SAS NAGAR (MOHALI),7.0,4.0,0.0,10.0,132.0,67.0,67.0,132.0,7.0,-63.0
140507,PUNJAB,SAS NAGAR (MOHALI),183.0,28.0,1.0,305.0,3395.0,1991.0,1737.0,3395.0,183.0,-1963.0
140601,PUNJAB,SAS NAGAR (MOHALI),145.0,15.0,3.0,67.0,1087.0,1980.0,2484.0,1087.0,145.0,-1965.0
140602,PUNJAB,PATIALA,86.0,7.0,0.0,38.0,687.0,1032.0,1422.0,687.0,86.0,-1025.0
140603,PUNJAB,SAS NAGAR (MOHALI),352.0,80.0,3.0,1156.0,12216.0,3460.0,2279.0,12216.0,352.0,-3380.0
140604,PUNJAB,SAS NAGAR (MOHALI),48.0,9.0,0.0,98.0,996.0,1039.0,596.0,996.0,48.0,-1030.0
140701,PUNJAB,PATIALA,98.0,9.0,1.0,44.0,904.0,1190.0,1817.0,904.0,98.0,-1181.0
140702,PUNJAB,PATIALA,98.0,8.0,0.0,63.0,1231.0,1090.0,1335.0,1231.0,98.0,-1082.0
140802,PUNJAB,FATEHGARH SAHIB,38.0,2.0,0.0,21.0,313.0,586.0,645.0,313.0,38.0,-584.0
140901,PUNJAB,SAS NAGAR (MOHALI),59.0,10.0,2.0,113.0,1174.0,887.0,650.0,1174.0,59.0,-877.0
141001,PUNJAB,LUDHIANA,1586.0,594.0,83.0,873.0,12207.0,7084.0,8539.0,12207.0,1586.0,-6490.0
